movieID|title|year|original_language|runtime|overview|poster_URL|box_office|budget|tmdb_popularity|imdb_rating|imdb_rating_votes
82|Antonia's Line (Antonia)|1995|nl|102|After World War II; Antonia and her daughter; Danielle; go back to their Dutch hometown; where Antonia's late mother has bestowed a small farm upon her. There; Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger; would-be suitor Bas and; eventually for Antonia; a granddaughter and great-granddaughter who help create a strong family of empowered women.|https://image.tmdb.org/t/p/w1280/nUCVi6bBIL7LGC61nYaCqikAhIA.jpg|0|900000|6|7|9386
83|Once Upon a Time... When We Were Colored|1995|en|115|This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere; as told by a boy called Cliff who spent his childhood there. Despite this; we see the life of the community in all its joys and sorrows; of those that live there while others decide to leave for a better life north. For those remaining; things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response; the community must make the decision of whether to submit meekly like they always have; or finally fight for their rights.|https://image.tmdb.org/t/p/w1280/45xucuNlia6vEPWYrYu2QlnwgpO.jpg|0|0|3|7|559
85|Angels and Insects|1995|en|116|In Victorian England; wealthy patriarch Sir Harald Alabaster invites an impoverished biologist; William Adamson; into his home. There; William tries to continue his work; but is distracted by Alabaster's seductive daughter; Eugenia. William and Eugenia begin a torrid romance; but as the couple become closer; the young scientist begins to realize that dark; disturbing things are happening behind the closed doors of the Alabaster manor.|https://image.tmdb.org/t/p/w1280/w1i5JdddoLuzSmnKo5ORDoKdMm2.jpg|0|0|3|6|4812
86|White Squall|1996|en|129|In 1960; a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm; the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.|https://image.tmdb.org/t/p/w1280/muhTVa52IufjTaqNseXFQUAEuyG.jpg|10300000|38000000|12|6|25266
87|Dunston Checks In|1996|en|88|Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is; the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc; hijinks and lots of laughs abound!|https://image.tmdb.org/t/p/w1280/mvbJSNMRzM7epjeJMT3vFxXydQJ.jpg|0|16000000|10|5|13291
88|Black Sheep|1996|en|87|When dignified Albert Donnelly runs for Governor; his team moves to keep his slow-witted and klutzy younger brother; Mike; out of the eye of the media. To baby-sit Mike; the campaign assigns sarcastic Steve; who gets the experience of a lifetime when he tries to take Mike out of town during the election.|https://image.tmdb.org/t/p/w1280/bV9SCk4QXCi9p1kdDBiYejcMQwK.jpg|32000000|0|13|6|43265
89|Nick of Time|1995|en|90|An unimpressive; every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.|https://image.tmdb.org/t/p/w1280/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg|8175346|33000000|16|6|44815
92|Mary Reilly|1996|en|108|A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart; Mr. Hyde.|https://image.tmdb.org/t/p/w1280/eAOPWQdwytdRaLK3VXi7JFJFqmj.jpg|12379402|47000000|13|5|15718
93|Vampire in Brooklyn|1995|en|100|Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — Rita meets Maximilian; a smooth-talking Caribbean playboy determined to romance her. When Rita begins suffering from crippling hallucinations; she calls upon Dr. Zeko; an occultist who suspects a vampire is on the loose.|https://image.tmdb.org/t/p/w1280/i8ZD5LsBjwF45MsZ1nCClpvaOcn.jpg|19800000|14000000|13|4|24897
94|Beautiful Girls|1996|en|112|During a snowy winter in the small fictional town of Knight's Ridge; Massachusetts; a group of lifelong buddies hang out; drink and struggle to connect with the women who affect their decisions; dreams and desires.|https://image.tmdb.org/t/p/w1280/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg|0|0|14|7|34485
95|Broken Arrow|1996|en|108|When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers; the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot; Riley Hale; is the military's only hope for getting them back. Traversing the deserted canyons of Utah; Hale teams with park ranger Terry Carmichael to put Deakins back in his box.|https://image.tmdb.org/t/p/w1280/2AlvHCeaZtFeR2H0IDoa2BmXOyK.jpg|150270147|50000000|18|6|104345
96|In the Bleak Midwinter|1995|en|99|Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet; somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is; they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along; something bigger starts to emerge in the perhaps aptly named village of Hope.|https://image.tmdb.org/t/p/w1280/cqffYYZqFKdt9Gec0QZ3Sj6goYb.jpg|0|0|3|7|2745
97|Hate (Haine; La)|1995|fr|98|After a chaotic night of rioting in a marginal suburb of Paris; three young friends; Vinz; Hubert and Saïd; wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.|https://image.tmdb.org/t/p/w1280/gfdhSzPyAWtAizqs4ytc0MwOlQg.jpg|15300000|2600000|15|8|192148
99|Heidi Fleiss: Hollywood Madam|1995|en|106|A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss; a year after her arrest for running a brothel but before her trial. Several months elapse before the interview; so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend; Ivan Nagy; who introduced her to Alex. Alex and Nagy don't like each other; so the crew shuttles between them with "she said" and "he said." When they finally interview Fleiss; they spend their time reciting what Alex and Nagy have had to say and asking her reaction.|https://image.tmdb.org/t/p/w1280/laPSb9I8TuYslOh1OcgaTByWKnw.jpg|0|0|2|6|835
100|City Hall|1996|en|111|The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor; and unexpectedly far-reaching consequences.|https://image.tmdb.org/t/p/w1280/tEpefYZtoDZsMflWrPIXbW0OSwN.jpg|0|0|13|6|22212
101|Bottle Rocket|1996|en|91|Upon his release from a mental hospital following a nervous breakdown; the directionless Anthony joins his friend Dignan; who seems far less sane than the former. Dignan has hatched a harebrained scheme for an as-yet-unspecified crime spree that somehow involves his former boss; the (supposedly) legendary Mr. Henry.|https://image.tmdb.org/t/p/w1280/6E7mJ5wpzTFbYFbJvTzzZ8Til9C.jpg|1040879|7000000|10|6|82798
102|Mr. Wrong|1996|en|96|A single and lonely woman finds the seemingly perfect man to date; but soon regrets it when his deranged and possessive other personality emerges and worst still; she cannot convince anyone else of his Jekyllhttps://image.tmdb.org/t/p/w1280/Hyde true nature.|https://image.tmdb.org/t/p/w1280/yGbPzJ5hib2TFi0Rkb6JH8webaL.jpg|0|0|6|3|5336
103|Unforgettable|1996|en|117|Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental "memory" serum designed by a neurobiology professor; which has the ability to transfer memories from one person to another; but with potentially fatal consequences.|https://image.tmdb.org/t/p/w1280/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg|0|18000000|9|6|5913
104|Happy Gilmore|1996|en|92|Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile; an attractive tour publicist tries to soften Happy's image.|https://image.tmdb.org/t/p/w1280/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg|41205099|12000000|21|7|243684
105|Bridges of Madison County; The|1995|en|135|Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.|https://image.tmdb.org/t/p/w1280/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg|182016617|24000000|21|7|87682
106|Nobody Loves Me (Keiner liebt mich)|1994|de|104|On the brink of her 30th birthday; Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying; so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo; a Black; gay; self-declared psychic; who convinces her that she is about to meet "him". But is it really Lothar; the new yuppie apartment manager ...?|https://image.tmdb.org/t/p/w1280/vBDJPkoTOKT9F1zx0y9tT7G62vF.jpg|0|0|3|7|1235
107|Muppet Treasure Island|1996|en|99|After telling the story of Flint's last journey to young Jim Hawkins; Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure; which was revealed by Bones before he died. On their voyage across the seas; they soon find out that not everyone on board can be trusted.|https://image.tmdb.org/t/p/w1280/k4KW2CUkzDKaCy4H4cS02cO8gvV.jpg|34327391|31000000|14|6|26243
108|Catwalk|1996|en|95|A documentary following Christy Turlington and other models during spring fashion week in Milan; Paris and New York.|https://image.tmdb.org/t/p/w1280/8Db2Tx2RkTUozzilF1SGMitcHLl.jpg|0|0|2|7|367
110|Braveheart|1995|en|178|Enraged at the slaughter of Murron; his new bride and childhood love; Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and; eventually; the entire country to rise up against English rule.|https://image.tmdb.org/t/p/w1280/or1gBugydmjToAEq7OZY0owwFk.jpg|213216216|72000000|33|8|1080751
111|Taxi Driver|1976|en|114|A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.|https://image.tmdb.org/t/p/w1280/ekstpH614fwDX8DUln1a2Opz0N8.jpg|28600000|1900000|41|8|905217
112|Rumble in the Bronx (Hont faan kui)|1995|cn|104|Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx; Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.|https://image.tmdb.org/t/p/w1280/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg|32392047|7500000|23|6|45503
113|Before and After|1996|en|108|Two parents deal with the effects when their son is accused of murdering his girlfriend.|https://image.tmdb.org/t/p/w1280/oK8UKDrjFS14OFoihaQPfmmMOyI.jpg|8797839|35000000|10|6|9846
116|Anne Frank Remembered|1995|en|117|Using previously unreleased archival material in addition to contemporary interviews; this academy award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne; perhaps the world's most famous victim of the Holocaust. Written by Dawn M. Barclift|https://image.tmdb.org/t/p/w1280/6nyhzrSGimCbdxiY8DEO7kI7xx4.jpg|1|0|1|8|1284
117|Young Poisoner's Handbook; The|1995|en|99|Graham Young is a teenage misfit living in suburban London in the 1960s. He hates his stepmother but loves chemistry; and the two impulses unite in a wicked plot to slowly poison her. After she dies; he's found guilty and sent to a psychiatric hospital; where an idealistic doctor thinks he can be cured.|https://image.tmdb.org/t/p/w1280/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg|0|0|3|7|3787
118|If Lucy Fell|1996|en|92|Joe and Lucy are roommates and best friends. Lucy; whose love life is embarrassingly dull; convinces Joe; who is infatuated with a neighbor he's never met; that if they don't have stable romances within a month; they must jump off the Brooklyn Bridge.|https://image.tmdb.org/t/p/w1280/ig5LhLEnlt7QCyYjgui082fO4ih.jpg|2420162|5000000|4|4|4295
